Student_ID,Name,Gender,Class,Math,Science,English,Computer,Social_Studies
1581,Student_581,Female,12B,46,75,36,83,49
1582,Student_582,Male,11B,88,54,62,96,55
1583,Student_583,Female,12B,45,71,45,73,55
1584,Student_584,Female,10B,94,50,80,55,85
1585,Student_585,Female,12B,80,73,55,87,69
1586,Student_586,Male,11A,72,79,76,79,38
1587,Student_587,Female,11B,95,98,66,62,66
1588,Student_588,Male,10B,51,81,66,87,46
1589,Student_589,Female,11A,100,57,56,43,88
1590,Student_590,Male,10A,70,66,55,95,64
1591,Student_591,Male,12A,41,83,56,61,43
1592,Student_592,Female,10B,50,53,68,56,53
1593,Student_593,Male,11B,48,73,44,64,64
1594,Student_594,Female,12B,59,94,99,49,99
1595,Student_595,Female,12B,38,45,99,49,79
1596,Student_596,Female,10B,63,83,77,87,57
1597,Student_597,Male,11B,90,49,75,57,39
1598,Student_598,Male,10B,40,95,47,50,100
1599,Student_599,Female,11B,35,77,38,99,77
1600,Student_600,Female,12B,73,49,57,79,36
1601,Student_601,Male,11A,35,39,68,41,82
1602,Student_602,Female,10A,97,63,75,79,92
1603,Student_603,Female,11A,91,96,52,73,74
1604,Student_604,Female,10A,99,94,67,84,87
1605,Student_605,Male,12B,99,56,59,83,93
1606,Student_606,Male,11A,55,47,86,82,97
1607,Student_607,Male,11A,64,84,51,83,70
1608,Student_608,Female,10B,67,81,85,74,74
1609,Student_609,Female,12A,82,63,37,73,40
1610,Student_610,Female,12B,56,51,89,91,48
1611,Student_611,Male,11B,88,54,90,97,67
1612,Student_612,Female,12B,38,40,69,90,53
1613,Student_613,Female,11B,89,56,93,36,77
1614,Student_614,Female,11B,78,43,93,60,88
1615,Student_615,Female,10A,46,66,47,57,95
1616,Student_616,Male,11B,86,67,96,52,47
1617,Student_617,Male,11B,99,83,81,94,76
1618,Student_618,Female,10B,99,64,37,36,52
1619,Student_619,Male,11A,44,50,55,83,99
1620,Student_620,Male,12B,52,99,99,72,82
1621,Student_621,Female,12B,81,48,52,65,70
1622,Student_622,Female,11B,100,90,47,74,79
1623,Student_623,Male,12A,83,71,79,87,44
1624,Student_624,Female,12B,56,83,96,98,43
1625,Student_625,Male,11B,60,84,64,67,80
1626,Student_626,Female,10A,43,70,48,92,51
1627,Student_627,Male,10A,55,86,87,84,67
1628,Student_628,Female,10A,97,57,44,98,99
1629,Student_629,Male,11B,40,100,65,37,54
1630,Student_630,Male,10B,48,79,40,95,100
1631,Student_631,Male,12A,67,62,53,44,50
1632,Student_632,Female,11B,58,54,46,100,48
1633,Student_633,Male,10B,85,83,98,85,35
1634,Student_634,Male,10B,36,91,89,64,69
1635,Student_635,Female,12B,49,93,43,59,35
1636,Student_636,Female,11B,69,60,40,77,77
1637,Student_637,Male,11B,70,53,35,98,89
1638,Student_638,Male,10B,73,47,76,93,50
1639,Student_639,Female,10B,38,96,89,96,97
1640,Student_640,Female,10B,98,48,83,44,56
1641,Student_641,Female,12B,40,45,64,98,90
1642,Student_642,Female,11B,91,46,69,94,86
1643,Student_643,Female,10B,64,69,97,54,61
1644,Student_644,Male,10A,49,73,56,83,98
1645,Student_645,Female,11B,51,66,77,61,79
1646,Student_646,Male,12B,52,48,62,85,60
1647,Student_647,Male,10A,53,99,52,91,47
1648,Student_648,Male,11A,58,61,66,71,64
1649,Student_649,Female,11B,82,94,88,37,64
1650,Student_650,Male,11A,64,77,68,63,78
1651,Student_651,Male,10B,49,99,65,81,82
1652,Student_652,Female,12B,81,89,38,55,43
1653,Student_653,Male,10B,78,69,48,76,82
1654,Student_654,Male,12B,61,66,49,55,90
1655,Student_655,Female,12A,98,53,94,36,40
1656,Student_656,Male,10B,75,73,54,41,99
1657,Student_657,Male,11A,39,54,54,69,55
1658,Student_658,Male,12B,87,62,83,64,64
1659,Student_659,Female,10B,42,37,52,78,91
1660,Student_660,Female,11B,56,66,58,80,89
1661,Student_661,Female,12B,41,92,61,89,36
1662,Student_662,Male,12B,56,88,67,35,82
1663,Student_663,Male,10B,80,76,98,88,56
1664,Student_664,Female,12A,64,49,59,35,47
1665,Student_665,Male,10B,50,96,52,97,77
1666,Student_666,Male,11A,39,65,79,89,83
1667,Student_667,Female,11A,57,95,54,61,71
1668,Student_668,Female,12B,95,60,69,49,69
1669,Student_669,Male,12B,39,91,40,43,53
1670,Student_670,Male,10B,57,54,43,93,62
1671,Student_671,Male,11A,59,100,86,57,91
1672,Student_672,Female,11A,42,55,62,45,95
1673,Student_673,Female,12A,55,94,53,58,77
1674,Student_674,Female,11B,36,97,97,88,94
1675,Student_675,Female,12A,56,85,41,65,44
1676,Student_676,Male,10A,98,73,71,56,58
1677,Student_677,Female,12A,53,45,70,48,78
1678,Student_678,Female,10B,87,91,51,39,64
1679,Student_679,Female,11B,86,37,71,51,79
1680,Student_680,Female,10B,81,71,94,78,94
1681,Student_681,Female,10A,88,59,83,83,87
1682,Student_682,Male,11B,78,55,90,99,59
1683,Student_683,Male,12B,41,76,68,38,38
1684,Student_684,Female,11A,35,35,64,43,65
1685,Student_685,Male,12A,97,57,61,70,53
1686,Student_686,Female,10B,73,58,85,85,36
1687,Student_687,Female,10A,53,81,43,66,38
1688,Student_688,Male,11A,65,41,54,52,72
1689,Student_689,Male,12A,58,72,81,49,67
1690,Student_690,Female,11A,99,81,53,54,52
1691,Student_691,Female,12A,67,69,46,92,66
1692,Student_692,Female,12B,93,96,39,74,67
1693,Student_693,Male,11B,67,37,59,100,68
1694,Student_694,Female,11A,66,54,65,47,85
1695,Student_695,Female,11A,93,78,80,47,97
1696,Student_696,Female,11A,75,66,68,96,81
1697,Student_697,Male,11B,46,60,75,62,100
1698,Student_698,Female,10A,45,82,72,80,47
1699,Student_699,Female,12A,53,39,80,49,86
1700,Student_700,Male,12B,88,93,61,78,86
1701,Student_701,Female,11A,91,95,77,57,77
1702,Student_702,Female,11B,76,83,79,100,95
1703,Student_703,Male,10A,65,64,52,84,37
1704,Student_704,Female,12A,86,51,66,47,93
1705,Student_705,Male,11B,36,92,36,36,88
1706,Student_706,Male,12B,72,97,75,68,36
1707,Student_707,Female,12B,66,95,54,74,78
1708,Student_708,Female,12A,44,97,92,95,72
1709,Student_709,Female,11A,42,49,72,59,94
1710,Student_710,Female,12B,54,35,35,97,61
1711,Student_711,Male,10A,54,47,88,62,49
1712,Student_712,Female,11B,43,82,48,90,73
1713,Student_713,Male,10A,49,68,59,60,72
1714,Student_714,Female,11A,97,64,43,61,88
1715,Student_715,Female,10A,55,53,95,60,97
1716,Student_716,Female,10A,39,98,86,49,92
1717,Student_717,Male,10B,69,100,42,84,96
1718,Student_718,Female,10A,82,91,50,40,52
1719,Student_719,Female,12A,96,78,42,38,63
1720,Student_720,Female,11B,69,46,57,64,91
1721,Student_721,Female,10B,55,74,68,43,58
1722,Student_722,Male,11B,73,58,52,76,72
1723,Student_723,Female,11B,68,45,78,48,40
1724,Student_724,Male,11A,49,100,49,74,54
1725,Student_725,Male,11A,40,35,49,37,76
1726,Student_726,Male,10B,100,92,57,75,56
1727,Student_727,Male,12B,90,62,99,67,67
1728,Student_728,Male,11A,83,93,66,94,80
1729,Student_729,Male,11A,35,56,66,98,88
1730,Student_730,Female,11A,99,63,67,96,76
1731,Student_731,Male,11B,62,79,77,41,85
1732,Student_732,Male,10B,54,51,47,84,90
1733,Student_733,Male,11B,82,73,43,73,76
1734,Student_734,Female,12A,99,74,96,81,47
1735,Student_735,Female,11B,85,62,91,60,88
1736,Student_736,Male,12A,77,36,82,92,46
1737,Student_737,Female,10A,83,61,77,85,69
1738,Student_738,Male,10A,59,55,66,86,43
1739,Student_739,Male,12A,75,41,94,50,47
1740,Student_740,Female,12A,98,95,35,82,56
1741,Student_741,Male,11B,95,86,91,61,74
1742,Student_742,Female,12A,46,82,95,67,70
1743,Student_743,Female,10B,48,53,42,57,75
1744,Student_744,Male,10A,68,46,41,79,41
1745,Student_745,Male,10A,82,36,71,56,89
1746,Student_746,Female,12B,95,51,76,76,47
1747,Student_747,Male,12A,69,37,66,67,54
1748,Student_748,Male,11A,99,55,51,44,92
1749,Student_749,Male,11A,93,85,62,81,57
1750,Student_750,Female,12A,70,44,82,73,87
1751,Student_751,Female,10B,53,89,88,80,71
1752,Student_752,Male,11A,76,70,76,85,54
1753,Student_753,Female,12B,53,85,70,59,53
1754,Student_754,Female,12A,73,51,100,49,52
1755,Student_755,Female,10B,86,95,65,92,95
1756,Student_756,Female,10B,46,47,99,93,80
1757,Student_757,Female,11B,81,99,37,60,82
1758,Student_758,Male,10B,70,82,47,75,54
1759,Student_759,Male,11A,97,81,65,78,68
1760,Student_760,Male,11A,85,44,63,56,41
1761,Student_761,Female,12A,77,91,91,71,84
1762,Student_762,Female,12A,68,47,67,48,87
1763,Student_763,Male,10B,83,95,87,38,45
1764,Student_764,Female,12B,52,92,44,58,42
1765,Student_765,Male,10A,95,63,97,100,66
1766,Student_766,Male,11B,91,50,99,97,97
1767,Student_767,Male,10A,39,97,36,99,89
1768,Student_768,Female,10B,58,81,36,100,93
1769,Student_769,Female,10B,98,77,71,47,97
1770,Student_770,Male,10A,93,57,36,61,51
1771,Student_771,Male,11B,72,64,95,51,60
1772,Student_772,Male,10A,67,91,74,91,85
1773,Student_773,Male,12A,44,64,97,52,67
1774,Student_774,Female,11A,71,90,59,50,60
1775,Student_775,Female,12B,45,58,72,85,56
1776,Student_776,Male,12A,58,42,71,74,97
1777,Student_777,Male,11A,55,78,61,73,51
1778,Student_778,Female,12B,54,68,84,90,75
1779,Student_779,Female,12B,44,69,68,88,73
1780,Student_780,Male,12B,81,84,78,78,67
1781,Student_781,Male,10B,81,51,38,80,66
1782,Student_782,Male,12B,49,36,86,66,55
1783,Student_783,Female,11B,78,88,89,82,87
1784,Student_784,Female,10A,96,78,46,95,98
1785,Student_785,Female,11B,40,83,48,100,100
1786,Student_786,Male,10A,100,36,69,72,83
1787,Student_787,Male,12A,38,43,40,77,65
1788,Student_788,Female,12A,57,35,81,38,75
1789,Student_789,Female,10A,47,43,57,39,70
1790,Student_790,Male,11B,65,48,99,92,73
1791,Student_791,Female,10A,50,61,93,71,75
1792,Student_792,Female,12B,75,43,43,60,75
1793,Student_793,Male,10B,35,70,92,43,39
1794,Student_794,Female,12A,46,37,82,49,40
1795,Student_795,Male,10B,90,57,97,60,96
1796,Student_796,Male,12B,84,64,43,97,50
1797,Student_797,Male,12B,54,53,78,61,53
1798,Student_798,Male,12A,100,84,80,88,71
1799,Student_799,Male,12A,70,82,49,65,98
1800,Student_800,Male,12B,72,37,87,66,93
1801,Student_801,Male,11A,56,100,82,36,41
1802,Student_802,Female,10B,95,61,76,52,76
1803,Student_803,Male,10B,84,74,51,62,59
1804,Student_804,Male,11A,93,52,69,59,90
1805,Student_805,Female,11B,54,61,65,73,81
1806,Student_806,Female,10B,70,45,38,83,84
1807,Student_807,Female,10A,49,73,82,38,67
1808,Student_808,Male,12B,96,53,48,86,60
1809,Student_809,Female,12B,37,41,59,91,51
1810,Student_810,Male,11A,39,91,80,47,55
1811,Student_811,Male,10B,90,36,82,99,36
1812,Student_812,Male,11B,65,72,74,97,78
1813,Student_813,Male,10B,69,39,84,59,100
1814,Student_814,Female,12B,60,70,41,57,70
1815,Student_815,Female,12A,35,91,94,64,80
1816,Student_816,Male,10A,41,54,69,95,84
1817,Student_817,Male,11A,70,39,97,41,37
1818,Student_818,Male,12A,59,58,54,88,67
1819,Student_819,Female,11B,93,64,50,51,79
1820,Student_820,Male,12A,95,62,56,94,59
1821,Student_821,Male,12A,63,87,70,100,71
1822,Student_822,Female,11B,52,85,53,72,70
1823,Student_823,Female,12A,75,41,36,47,69
1824,Student_824,Male,11A,53,76,41,86,53
1825,Student_825,Female,12B,38,69,81,86,79
1826,Student_826,Female,10B,99,68,83,66,52
1827,Student_827,Male,12A,75,88,77,43,61
1828,Student_828,Female,11A,49,63,66,51,65
1829,Student_829,Male,10B,88,44,51,74,73
1830,Student_830,Female,10B,98,61,48,88,56
1831,Student_831,Male,12A,49,47,66,88,86
1832,Student_832,Male,11A,84,76,94,62,44
1833,Student_833,Male,12B,56,71,94,84,42
1834,Student_834,Female,12A,52,95,86,52,68
1835,Student_835,Male,11B,36,55,100,47,87
1836,Student_836,Female,10B,70,37,38,67,52
1837,Student_837,Male,12A,54,42,97,49,46
1838,Student_838,Male,10B,50,51,67,72,98
1839,Student_839,Female,11A,64,44,35,40,91
1840,Student_840,Male,10A,89,47,98,79,36
1841,Student_841,Male,12A,100,46,71,93,51
1842,Student_842,Female,12B,60,100,41,82,86
1843,Student_843,Male,12A,91,57,58,75,36
1844,Student_844,Male,10B,36,99,89,89,61
1845,Student_845,Male,11A,90,86,37,95,60
1846,Student_846,Male,11B,96,95,57,36,59
1847,Student_847,Female,12B,68,60,70,36,46
1848,Student_848,Female,11A,90,49,91,44,51
1849,Student_849,Male,12A,89,56,82,73,99
1850,Student_850,Female,11B,54,99,47,36,74
1851,Student_851,Male,11A,84,60,95,99,39
1852,Student_852,Female,10A,59,55,58,100,62
1853,Student_853,Male,12B,59,58,77,86,86
1854,Student_854,Male,10B,87,50,67,78,48
1855,Student_855,Male,11A,48,66,58,68,40
1856,Student_856,Male,11A,94,50,56,79,52
1857,Student_857,Male,10A,77,76,86,66,71
1858,Student_858,Male,12A,96,66,40,39,98
1859,Student_859,Female,12B,97,84,53,97,69
1860,Student_860,Male,12B,36,75,63,88,51
1861,Student_861,Female,10B,88,58,98,72,44
1862,Student_862,Male,11A,50,47,48,43,85
1863,Student_863,Female,11B,89,44,64,95,86
1864,Student_864,Female,11A,77,76,55,55,98
1865,Student_865,Female,10B,95,75,99,70,67
1866,Student_866,Male,11A,72,37,38,35,51
1867,Student_867,Male,10A,79,89,80,56,83
1868,Student_868,Female,11A,85,50,42,49,41
1869,Student_869,Male,11A,76,78,52,80,99
1870,Student_870,Female,11B,58,64,94,99,96
1871,Student_871,Male,10A,64,71,79,40,44
1872,Student_872,Female,10A,71,94,65,74,65
1873,Student_873,Female,11A,87,58,62,69,59
1874,Student_874,Male,12B,97,60,98,95,91
1875,Student_875,Female,11B,45,92,71,57,99
1876,Student_876,Male,11A,57,43,69,54,77
1877,Student_877,Female,11A,84,95,70,62,37
1878,Student_878,Female,10B,89,53,91,71,89
1879,Student_879,Male,10B,89,62,38,41,82
1880,Student_880,Male,12B,38,41,83,83,99
1881,Student_881,Male,11B,88,79,73,58,94
1882,Student_882,Female,12A,95,97,52,47,48
1883,Student_883,Male,10B,39,71,94,41,48
1884,Student_884,Female,12A,52,50,44,49,43
1885,Student_885,Female,10A,78,39,57,57,79
1886,Student_886,Male,10B,65,63,93,94,36
1887,Student_887,Male,10B,55,86,41,44,66
1888,Student_888,Female,11B,81,57,47,85,42
1889,Student_889,Female,12B,64,40,37,98,70
1890,Student_890,Male,12A,89,70,74,90,71
1891,Student_891,Male,10B,75,91,45,66,49
1892,Student_892,Male,10B,79,67,85,57,68
1893,Student_893,Male,11B,64,83,57,88,55
1894,Student_894,Male,11B,79,75,66,95,43
1895,Student_895,Female,12B,79,89,75,54,74
1896,Student_896,Female,12A,79,60,76,87,60
1897,Student_897,Female,10A,89,71,72,49,56
1898,Student_898,Female,12B,93,51,76,63,47
1899,Student_899,Male,10A,39,66,77,99,59
1900,Student_900,Male,11A,66,62,67,96,49
1901,Student_901,Male,10B,40,59,71,50,79
1902,Student_902,Female,12A,60,81,91,88,55
1903,Student_903,Female,12B,71,56,98,41,74
1904,Student_904,Male,10B,47,95,98,94,81
1905,Student_905,Male,12A,59,78,94,44,95
1906,Student_906,Female,12A,47,54,86,87,48
1907,Student_907,Female,12A,54,84,61,42,81
1908,Student_908,Male,10B,94,81,93,71,50
1909,Student_909,Male,12B,55,81,53,38,52
1910,Student_910,Female,11B,95,85,37,57,79
1911,Student_911,Male,10B,60,89,73,43,57
1912,Student_912,Male,12A,88,73,100,72,60
1913,Student_913,Male,12B,76,48,90,79,100
1914,Student_914,Female,11A,45,81,40,79,36
1915,Student_915,Female,10A,71,55,62,52,56
1916,Student_916,Female,12A,45,49,82,80,72
1917,Student_917,Female,11A,61,35,82,36,76
1918,Student_918,Female,11B,68,44,88,82,62
1919,Student_919,Female,12A,72,57,50,51,97
1920,Student_920,Female,11A,95,52,69,50,51
1921,Student_921,Male,12A,87,92,64,79,93
1922,Student_922,Male,10B,99,86,82,82,36
1923,Student_923,Male,12B,37,80,42,58,84
1924,Student_924,Male,11A,62,47,85,99,49
1925,Student_925,Male,12B,48,51,44,67,52
1926,Student_926,Male,10B,86,95,62,38,72
1927,Student_927,Male,10B,64,99,70,35,42
1928,Student_928,Female,12B,92,87,94,67,54
1929,Student_929,Female,11A,88,39,44,96,94
1930,Student_930,Male,12B,49,66,48,37,60
1931,Student_931,Male,12B,72,79,97,79,69
1932,Student_932,Female,10A,48,90,81,55,60
1933,Student_933,Male,11A,91,39,90,98,52
1934,Student_934,Male,10A,93,68,40,91,78
1935,Student_935,Female,12A,42,95,53,74,41
1936,Student_936,Male,12B,53,96,86,96,69
1937,Student_937,Female,12A,66,97,96,77,46
1938,Student_938,Male,11A,63,78,83,80,78
1939,Student_939,Female,12B,75,62,45,58,75
1940,Student_940,Female,12A,79,47,80,58,88
1941,Student_941,Female,11B,47,77,79,44,35
1942,Student_942,Male,10B,61,64,92,91,59
1943,Student_943,Female,12B,53,60,66,78,49
1944,Student_944,Male,10B,60,97,44,82,37
1945,Student_945,Male,10A,87,91,47,61,79
1946,Student_946,Male,12A,85,98,47,64,79
1947,Student_947,Male,10A,71,83,70,80,85
1948,Student_948,Female,12B,43,86,53,46,76
1949,Student_949,Female,10B,86,97,41,94,73
1950,Student_950,Male,10B,88,47,49,53,54
1951,Student_951,Male,12A,37,79,80,88,52
1952,Student_952,Female,12B,42,80,82,68,73
1953,Student_953,Male,11B,48,75,100,41,63
1954,Student_954,Female,11B,37,80,38,76,54
1955,Student_955,Male,12A,58,35,37,87,76
1956,Student_956,Male,12B,47,46,37,42,46
1957,Student_957,Female,12A,77,69,62,56,90
1958,Student_958,Male,12B,63,67,57,60,46
1959,Student_959,Female,10A,85,92,64,97,87
1960,Student_960,Male,12A,76,69,96,80,42
1961,Student_961,Male,12B,65,80,85,78,92
1962,Student_962,Male,11B,97,100,75,96,58
1963,Student_963,Female,12B,60,78,98,70,95
1964,Student_964,Male,12B,52,60,77,75,35
1965,Student_965,Male,12A,91,76,92,61,79
1966,Student_966,Male,10A,41,64,93,75,43
1967,Student_967,Male,10A,82,66,74,39,35
1968,Student_968,Female,10A,94,70,80,91,58
1969,Student_969,Female,10A,67,53,96,63,94
1970,Student_970,Male,11A,37,56,83,46,82
1971,Student_971,Female,12A,38,99,57,59,73
1972,Student_972,Male,10B,38,91,78,68,52
1973,Student_973,Male,12A,76,45,78,58,86
1974,Student_974,Male,11A,43,60,53,97,36
1975,Student_975,Female,10A,85,82,78,97,70
1976,Student_976,Female,11A,51,53,45,44,82
1977,Student_977,Female,11B,51,46,94,39,69
1978,Student_978,Female,11B,54,90,72,87,76
1979,Student_979,Female,12A,48,52,37,62,72
1980,Student_980,Female,12A,56,39,50,99,60
1981,Student_981,Female,10B,86,58,43,79,65
1982,Student_982,Female,10B,61,72,75,100,86
1983,Student_983,Female,11B,77,86,72,83,94
1984,Student_984,Male,10A,37,73,99,74,42
1985,Student_985,Female,11A,42,93,69,100,95
1986,Student_986,Female,10B,44,60,69,42,69
1987,Student_987,Female,12B,63,99,82,61,68
1988,Student_988,Female,10B,74,82,42,51,44
1989,Student_989,Female,10A,99,87,61,78,74
1990,Student_990,Female,10A,55,43,43,65,86
1991,Student_991,Female,12A,58,39,64,39,46
1992,Student_992,Female,11A,94,95,48,94,61
1993,Student_993,Female,10A,60,55,57,53,53
1994,Student_994,Female,10B,43,97,63,76,91
1995,Student_995,Female,10B,54,54,60,57,88
1996,Student_996,Male,11B,90,92,49,51,49
1997,Student_997,Male,10A,70,79,50,92,71
1998,Student_998,Female,12B,70,56,47,83,95
1999,Student_999,Female,12A,56,97,58,37,52
2000,Student_1000,Male,11A,35,64,96,79,78
2001,Student_1001,Female,12B,71,97,91,69,55
2002,Student_1002,Male,12A,47,78,70,36,63
2003,Student_1003,Male,10B,77,92,94,81,49
2004,Student_1004,Male,12B,71,99,56,37,98
2005,Student_1005,Male,12A,59,70,37,63,48
2006,Student_1006,Male,10B,55,40,70,54,71
2007,Student_1007,Female,10B,75,71,70,68,88
2008,Student_1008,Male,10B,76,89,44,74,93
2009,Student_1009,Female,10B,76,93,55,99,93
2010,Student_1010,Female,10B,36,72,83,97,89
2011,Student_1011,Male,11B,42,59,43,90,77
2012,Student_1012,Male,12B,95,67,86,66,86
2013,Student_1013,Female,12A,48,47,82,100,73
2014,Student_1014,Male,11B,55,72,94,75,53
2015,Student_1015,Male,11B,58,92,84,63,90
2016,Student_1016,Female,10A,84,54,73,85,70
2017,Student_1017,Female,10A,79,51,50,46,86
2018,Student_1018,Male,10A,98,58,62,78,78
2019,Student_1019,Female,11A,98,60,40,44,80
2020,Student_1020,Male,10A,60,74,95,43,74
2021,Student_1021,Male,12A,66,66,40,63,87
2022,Student_1022,Male,11B,91,71,100,63,91
2023,Student_1023,Female,12A,87,94,74,95,53
2024,Student_1024,Female,12B,67,91,96,98,78
2025,Student_1025,Female,10A,86,92,62,37,54
2026,Student_1026,Female,11A,52,56,81,38,78
2027,Student_1027,Female,12B,69,92,43,89,77
2028,Student_1028,Male,11A,46,83,86,48,41
2029,Student_1029,Male,12B,85,83,49,62,76
2030,Student_1030,Male,11B,44,76,68,97,96
2031,Student_1031,Male,12A,86,74,54,73,36
2032,Student_1032,Female,10B,68,80,94,98,80
2033,Student_1033,Male,12A,73,56,92,94,72
2034,Student_1034,Female,10A,42,55,36,54,35
2035,Student_1035,Male,10B,63,85,84,62,81
2036,Student_1036,Female,11A,56,48,48,48,47
2037,Student_1037,Female,11B,95,43,90,92,94
2038,Student_1038,Male,11B,77,52,78,73,98
2039,Student_1039,Male,11A,83,47,80,92,89
2040,Student_1040,Male,10A,63,51,40,49,65
2041,Student_1041,Male,11A,65,59,42,37,48
2042,Student_1042,Female,12B,87,88,73,39,39
2043,Student_1043,Male,10A,68,50,78,76,88
2044,Student_1044,Male,10B,72,58,61,49,87
2045,Student_1045,Female,11A,91,57,50,37,71
2046,Student_1046,Male,10A,38,75,73,69,91
2047,Student_1047,Male,10B,36,67,35,41,37
2048,Student_1048,Male,11A,46,76,85,58,45
2049,Student_1049,Male,11B,69,82,97,65,76
2050,Student_1050,Male,11A,55,52,67,38,89
2051,Student_1051,Female,12A,95,97,84,37,72
2052,Student_1052,Male,11A,69,45,88,43,58
2053,Student_1053,Male,12A,82,58,61,94,43
2054,Student_1054,Male,10B,49,95,53,45,47
2055,Student_1055,Male,11A,49,98,62,70,52
2056,Student_1056,Male,10B,40,70,57,36,44
2057,Student_1057,Female,10B,56,87,98,84,46
2058,Student_1058,Male,10A,66,81,73,37,81
2059,Student_1059,Female,10B,56,86,83,96,44
2060,Student_1060,Female,10B,61,91,93,48,35
2061,Student_1061,Male,11A,49,57,54,57,91
2062,Student_1062,Male,11A,78,93,95,50,45
2063,Student_1063,Male,11B,43,90,43,52,87
2064,Student_1064,Male,10A,68,76,57,47,38
2065,Student_1065,Female,10B,49,52,41,90,95
2066,Student_1066,Male,10A,96,67,65,79,44
2067,Student_1067,Male,12A,79,37,94,74,39
2068,Student_1068,Male,10B,92,62,95,65,95
2069,Student_1069,Male,10A,53,35,60,66,64
